datetime;Jahr;monat;Tag;Stunde;Datum;Tag des Jahres;Tag des Monats;Uhrzeit;timestamp;zone_name;carbon_intensity_avg;carbon_intensity_production_avg;carbon_intensity_discharge_avg;carbon_intensity_import_avg;carbon_rate_avg;total_production_avg;total_storage_avg;total_discharge_avg;total_import_avg;total_export_avg;total_consumption_avg;production_sources;power_origin_percent_fossil_avg;power_origin_percent_renewable_avg;power_production_biomass_avg;power_production_coal_avg;power_production_gas_avg;power_production_hydro_avg;power_production_nuclear_avg;power_production_oil_avg;power_production_solar_avg;power_production_wind_avg;power_production_geothermal_avg;power_production_unknown_avg;power_consumption_biomass_avg;power_consumption_coal_avg;power_consumption_gas_avg;power_consumption_hydro_avg;power_consumption_nuclear_avg;power_consumption_oil_avg;power_consumption_solar_avg;power_consumption_wind_avg;power_consumption_geothermal_avg;power_consumption_unknown_avg;power_consumption_battery_discharge_avg;power_consumption_hydro_discharge_avg;carbon_origin_percent_biomass_avg;carbon_origin_percent_coal_avg;carbon_origin_percent_gas_avg;carbon_origin_percent_hydro_avg;carbon_origin_percent_nuclear_avg;carbon_origin_percent_oil_avg;carbon_origin_percent_solar_avg;carbon_origin_percent_wind_avg;carbon_origin_percent_geothermal_avg;carbon_origin_percent_unknown_avg;carbon_origin_percent_battery_discharge_avg;carbon_origin_percent_hydro_discharge_avg;power_net_discharge_battery_avg;power_net_discharge_hydro_avg;power_net_import_CH_avg;power_net_import_CZ_avg;power_net_import_DE_avg;power_net_import_HU_avg;power_net_import_IT-NO_avg;power_net_import_SI_avg;latest_forecasted_dewpoint_avg;latest_forecasted_precipitation_avg;latest_forecasted_solar_avg;latest_forecasted_temperature_avg;latest_forecasted_wind_x_avg;latest_forecasted_wind_y_avg;latest_forecasted_price_avg;latest_forecasted_production_avg;latest_forecasted_consumption_avg;latest_forecasted_power_net_import_CH_avg;latest_forecasted_power_net_import_CZ_avg;latest_forecasted_power_net_import_DE_avg;latest_forecasted_power_net_import_HU_avg;latest_forecasted_power_net_import_IT-NO_avg;latest_forecasted_power_net_import_SI_avg;latest_forecasted_production_solar_avg;latest_forecasted_production_wind_avg
2020-04-10T23:00:00+00:00;2020;4;10;23;10.04.20;100;10;23:00:00;1586559600;AT;144.49;86.79;;306.48;0;4068.25;518;0;1449;354;4645.25;entsoe.eu;18.68;70.34;316;0;376.75;3346.5;0;0;0;7;0;22;323.86;324.12;398.27;2898.08;509.88;3.65;0;37.13;0.09;141.66;0;8.51;;;;;;;;;;;;;;-518;386;902;161;-21;-42;-291;275.52;;;279.93;-0.1;-0.33;21.84;4105;5444;779;272;1198;-484;-56;;0;68
2020-04-11T00:00:00+00:00;2020;4;11;0;11.04.20;101;11;00:00:00;1586563200;AT;147.18;83.77;;308.56;0;3942;696.25;0;1549;287;4507.75;entsoe.eu;18.99;69.17;316;0;334.5;3251.5;0;0;0;18;0;22;319;328.6;380.1;2748.77;533.54;3.94;0;43.39;0.09;143.46;0;6.86;;;;;;;;;;;;;;-696.25;418;908;164;59;-47;-240;275.5;0.03;18.19;279.61;-0.05;-0.32;20.1;3982;5328;669;339;1238;-511;0;;0;60
2020-04-11T01:00:00+00:00;2020;4;11;1;11.04.20;101;11;01:00:00;1586566800;AT;146.73;89.44;;305;0;3966.75;789.75;0;1436;298;4315;entsoe.eu;19.48;69.21;316;0;386.5;3204.25;0;0;0;38;0;22;302.28;291.11;402.25;2627.86;488.04;3.23;0;50.31;0.06;144.02;0;5.85;;;;;;;;;;;;;;-789.75;418;850;120;48;-72;-226;275.45;;;279.3;0.06;-0.26;21.11;3993;5132;593;413;1157;-503;0;;0;60
2020-04-11T02:00:00+00:00;2020;4;11;2;11.04.20;101;11;02:00:00;1586570400;AT;142.04;91.06;;300.09;0;3981;560.75;0;1284;411;4293.25;entsoe.eu;19.43;70.19;316;0;403.5;3159.5;0;0;0;80;0;22;292.04;263.6;405.12;2641.62;445.89;1.87;0;71.74;0.01;163.45;0;7.91;;;;;;;;;;;;;;-560.75;468;816;-18;-44;-71;-278;275.44;;;278.99;0.12;-0.21;23.01;4032;5084;1004;166;820;-492;0;;0;60
2020-04-11T03:00:00+00:00;2020;4;11;3;11.04.20;101;11;03:00:00;1586574000;AT;133.13;87.22;;285.48;0;4110.75;213.25;0;1238;577;4558.5;entsoe.eu;18.23;71.83;316;0;390;3243.75;0;0;0;139;0;22;303.37;247.43;407.72;2837.6;453.23;1.81;0.61;125.42;0.01;173.61;0;7.69;;;;;;;;;;;;;;-213.25;490;748;-69;-152;-68;-288;275.47;0.01;0;278.51;0.09;-0.33;24.72;4297;5232;1104;193;319;-488;0;;0;68
2020-04-11T04:00:00+00:00;2020;4;11;4;11.04.20;101;11;04:00:00;1586577600;AT;127.18;83.54;173.47;269.22;0;4285;17.25;0;1316;798;4785.75;entsoe.eu;17.57;72.38;316;0;380.25;3390.75;0;0;8;168;0;22;303.81;239.48;406.44;2985.96;480.71;1.86;9.72;151.42;0.02;193.23;0;13.12;;;;;;;;;;;;;;-17.25;589;727;-104;-281;-139;-274;275.36;;;278.3;0.13;-0.48;24.92;4480;5464;1125;-23;335;-499;0;;8;76
2020-04-11T05:00:00+00:00;2020;4;11;5;11.04.20;101;11;05:00:00;1586581200;AT;125.33;82.98;;246.3;0;4410.25;67.75;0;1544;794;5092.5;entsoe.eu;17.78;72.01;316;0;389.75;3493.5;0;0;29;160;0;22;314.07;224.45;436.8;3100.8;519.81;2.74;57.52;152.77;1.44;241.65;0;40.45;;;;;;;;;;;;;;-67.75;736;711;97;-448;-139;-207;275.65;;;278.66;0.06;-0.43;25.16;4721;5800;700;-15;721;-418;10;;36;76
2020-04-11T06:00:00+00:00;2020;4;11;6;11.04.20;101;11;06:00:00;1586584800;AT;129.37;84.68;;235.48;0;4430.75;57;0;1866;963;5276.75;entsoe.eu;17.7;71.6;316;0;405.25;3502.5;0;0;72;113;0;22;324.49;243.87;441.98;3057.44;564.95;3.95;198.97;118.77;2.21;244.09;0;76.03;;;;;;;;;;;;;;-57;788;798;280;-485;-165;-313;277.08;0.14;580.57;280.6;-0.09;-0.49;25.04;4760;6048;700;51;751;-364;0;;104;56
2020-04-11T07:00:00+00:00;2020;4;11;7;11.04.20;101;11;07:00:00;1586588400;AT;132.79;89.93;;207.63;0;4490.5;716;0;2571;956;5389.5;entsoe.eu;17.97;70.1;316;0;459.25;3513.25;0;0;130;50;0;22;351.92;286.02;466.33;2804.06;643.17;8.64;522.73;83.14;2.44;207.15;0;13.9;;;;;;;;;;;;;;-716;809;771;991;-485;-132;-339;278.17;;;282.66;-0.37;-0.67;20.82;4456;6140;700;15;1884;-350;0;;216;32
2020-04-11T08:00:00+00:00;2020;4;11;8;11.04.20;101;11;08:00:00;1586592000;AT;142.64;104.93;;207.6;0;4819.5;1158.25;0;2809;1029;5441.25;entsoe.eu;18.24;71.79;316;0;658;3604.5;0;0;185;34;0;22;362.96;306.74;572.66;2655.8;542.38;11.07;810.86;67.8;1.45;103.36;0;6.16;;;;;;;;;;;;;;-1158.25;430;804;1575;-475;-80;-474;278.88;;;284.42;-0.67;-0.72;14.3;4370;6228;312;-274;3013;-377;0;;332;24
2020-04-11T09:00:00+00:00;2020;4;11;9;11.04.20;101;11;09:00:00;1586595600;AT;152;126.72;;204.96;0;5177.25;942.25;0;2471;1147;5559;entsoe.eu;20.51;72.63;315;0;962.5;3551.75;0;0;228;98;0;22;365.05;270.47;786.5;2639.33;381.44;10.98;918.7;111.19;0.77;72.03;0;2.55;;;;;;;;;;;;;;-942.25;145;609;1717;-480;-49;-618;278.96;0.03;435.71;286.05;-0.87;-0.8;11.59;4270;6316;275;175;3268;-400;0;;428;28
2020-04-11T10:00:00+00:00;2020;4;11;10;11.04.20;101;11;10:00:00;1586599200;AT;150.11;127.07;;200.19;0;5177;749.75;0;2382;1461;5348.25;entsoe.eu;19.86;74.82;312;0;967;3516;0;0;250;110;0;22;361.08;242.76;766.11;2534.2;284.42;11.46;989.98;115.81;0.47;41.71;0;0.26;;;;;;;;;;;;;;-749.75;-288;423;1959;-387;-89;-697;278.96;;;287.11;-0.81;-0.84;12.33;4201;6316;256;-129;3045;-387;100;;492;36
2020-04-11T11:00:00+00:00;2020;4;11;11;11.04.20;101;11;11:00:00;1586602800;AT;152.31;125.35;;198.4;0;5127.75;1531.25;0;3000;1532;5064.5;entsoe.eu;19.6;74.3;312;0;939;3417.75;0;0;254;183;0;22;352.69;266.23;676.45;2181.89;308.94;12.89;1074.33;153.31;0.51;37.11;0;0.16;;;;;;;;;;;;;;-1531.25;-451;506;2494;-400;-62;-619;278.64;;;287.61;-0.7;-0.91;8.6;4150;6084;263;-245;3501;-380;0;;512;44
2020-04-11T12:00:00+00:00;2020;4;11;12;11.04.20;101;11;12:00:00;1586606400;AT;137.55;96.61;;205.62;0;4930.75;1560.75;0;2968;1421;4917;entsoe.eu;16.06;77.39;315;0;594.25;3478.5;0;0;239;282;0;22;355.98;278.65;460.38;2220.76;321.61;12.91;1017.22;210.05;0.51;38.71;0;0.21;;;;;;;;;;;;;;-1560.75;-399;569;2399;-400;-70;-552;278.3;0.66;385.1;287.94;-0.53;-0.92;5.1;4091;5908;199;-163;3336;-394;0;;492;56
2020-04-11T13:00:00+00:00;2020;4;11;13;11.04.20;101;11;13:00:00;1586610000;AT;130.26;80.68;;211.85;0;4701.75;1699.5;0;2857;1062;4797.25;entsoe.eu;14.26;78.52;315;0;400;3440.75;0;0;210;314;0;22;362.67;286.72;342.87;2252.04;346.51;13.15;909.33;241.73;0.51;41.45;0;0.26;;;;;;;;;;;;;;-1699.5;-175;567;2290;-414;-59;-414;278.22;;;288.05;-0.49;-1.05;7.28;4068;5816;266;-222;3252;-389;0;;444;80
2020-04-11T14:00:00+00:00;2020;4;11;14;11.04.20;101;11;14:00:00;1586613600;AT;123.02;79.11;;209.62;0;4734;1415.75;0;2400;937;4781.25;entsoe.eu;14.4;77.3;315;0;391.25;3479.75;0;0;166;360;0;22;347.66;246.7;346.18;2409.88;396.69;10.96;648.54;284.63;0.53;85.15;0;4.33;;;;;;;;;;;;;;-1415.75;232;468;1700;-602;-41;-294;278.36;;;288.1;-0.5;-1.19;14.01;4129;5836;359;-235;2678;-394;0;;368;100
2020-04-11T15:00:00+00:00;2020;4;11;15;11.04.20;101;11;15:00:00;1586617200;AT;116.53;68.23;;221.69;0;4757;661.75;0;2185;1262;5018.25;entsoe.eu;15.3;74.64;314;0;289;3541;0;0;113;478;0;22;319.87;247.81;308.6;2666.63;504.59;7.09;356.3;374.89;0.67;203.33;0;28.46;;;;;;;;;;;;;;-661.75;695;668;822;-741;-55;-466;277.95;0.24;603.33;287.77;-0.62;-1.46;20;4337;6076;659;64;1447;-373;0;;268;112
2020-04-11T16:00:00+00:00;2020;4;11;16;11.04.20;101;11;16:00:00;1586620800;AT;122.09;72.86;173.47;256.01;0;4814.25;0;1092.25;1356;1848;5414.5;entsoe.eu;13.14;80.78;316;0;341;3702.25;0;0;58;375;0;22;256.64;164;335.13;2861.28;328.95;0.81;80.35;280.64;0;210.21;0;896.5;;;;;;;;;;;;;;1092.25;644;712;-350;-836;-88;-574;279.22;;;286.95;-0.98;-1.09;27.63;6031;6500;700;-461;239;-379;0;;156;140
2020-04-11T17:00:00+00:00;2020;4;11;17;11.04.20;101;11;17:00:00;1586624400;AT;132.5;76.35;173.47;274.24;0;4803.5;0;2260.75;1249;2582;5731.25;entsoe.eu;11.77;83.55;316;0;373.5;3839;0;0;21;232;0;22;235.14;152.27;337.79;2732.8;268.35;0.65;21.6;160.97;0;183.56;0;1638.13;;;;;;;;;;;;;;2260.75;573;676;-957;-853;-81;-691;279.25;;;284.72;-1.05;-0.63;33.31;7369;6676;700;18;-1196;-449;0;;64;188
2020-04-11T18:00:00+00:00;2020;4;11;18;11.04.20;101;11;18:00:00;1586628000;AT;135.14;75.21;173.47;263.14;0;4977;0;2258.5;1652;2938;5949.5;entsoe.eu;13.17;81.46;316;0;379.5;4101.5;0;0;4;154;0;22;229.86;182.37;351.98;2881.85;318.91;0.84;3.36;105.23;0;247.71;0;1627.39;;;;;;;;;;;;;;2258.5;816;836;-1342;-891;-46;-659;277.69;0.47;0;281.99;-1.13;-0.26;33.9;7384;6468;1200;-211;-1242;-500;0;;16;248
2020-04-11T19:00:00+00:00;2020;4;11;19;11.04.20;101;11;19:00:00;1586631600;AT;138.94;79.14;173.47;263.63;0;4675.75;0;1082.25;1941;2220;5479;entsoe.eu;17.46;74.95;316;0;385.25;3822.5;0;0;0;130;0;22;249.06;229.35;404.76;2866.39;414.44;1.3;0.01;97.43;0;318.28;0;897.99;;;;;;;;;;;;;;1082.25;1004;937;-834;-813;-45;-528;277.24;;;280.99;-1.09;0.21;27.38;6060;6140;1200;-158;44;-550;0;;0;288
2020-04-11T20:00:00+00:00;2020;4;11;20;11.04.20;101;11;20:00:00;1586635200;AT;148.38;81.5;173.47;289.14;0;4540.75;0;668.25;2036;1851;5394;entsoe.eu;19.09;72.16;316;0;391;3727.75;0;0;0;84;0;22;266.71;293.53;453.78;2936.63;471.38;1.91;0;72.33;0;279.5;0;618.23;;;;;;;;;;;;;;668.25;898;1138;-489;-663;-68;-631;277.29;;;280.35;-0.86;0.66;24.91;5138;6044;1162;-202;564;-597;0;;0;300
2020-04-11T21:00:00+00:00;2020;4;11;21;11.04.20;101;11;21:00:00;1586638800;AT;144.23;87.36;173.47;282.21;0;4291.75;0;299.25;1704;1327;4968;entsoe.eu;19.73;70.68;316;0;412.5;3519.25;0;0;0;22;0;22;284.55;291.87;430.35;2892.06;476.14;2.29;0;37.13;0.02;255.02;0;298.58;;;;;;;;;;;;;;299.25;743;961;-194;-504;-48;-581;276.99;0.32;0;280.14;-0.61;0.76;21.82;4599;5760;1080;368;-37;-577;0;;0;300
2020-04-11T22:00:00+00:00;2020;4;11;22;11.04.20;101;11;22:00:00;1586642400;AT;146.29;88.54;173.47;317.19;0;4235.5;0;99.5;1415;1111;4639;entsoe.eu;19.4;71.38;316;0;415.25;3472.25;0;0;0;10;0;22;299.66;311.16;416.83;2877.55;427.82;2.88;0;42.42;0.04;168.85;0;91.78;;;;;;;;;;;;;;99.5;413;983;19;-501;-68;-542;277.36;;;279.62;-0.53;0.83;21.8;4261;5048;670;-31;952;-466;0;;0;188
2020-04-11T23:00:00+00:00;2020;4;11;23;11.04.20;101;11;23:00:00;1586646000;AT;147.59;87.97;173.47;343.95;0;4092;86;0;1242;923;4325;entsoe.eu;18.79;71.99;316;0;390.5;3351.5;0;0;0;12;0;22;298.37;305.89;394.2;2770.17;398.82;2.74;0;40.02;0.02;109.58;0;5.18;;;;;;;;;;;;;;-86;250;992;-110;-349;-66;-398;277.12;;;279.38;-0.41;0.82;19.01;4143;4772;647;-153;572;-439;0;;0;172
2020-04-12T00:00:00+00:00;2020;4;12;0;12.04.20;102;12;00:00:00;1586649600;AT;149.66;81.88;;315.76;0;3947.5;855.75;0;1611;518;4184.75;entsoe.eu;18.95;70.17;316;0;319;3278.5;0;0;0;12;0;22;303.65;325.7;334.09;2537.1;455.27;4.69;0;90.07;0.98;128.52;0;4.68;;;;;;;;;;;;;;-855.75;337;1063;211;-264;-48;-206;277.11;0.63;21.95;279.15;-0.26;0.85;16.71;3934;4752;741;-58;1109;-402;0;;0;184
2020-04-12T01:00:00+00:00;2020;4;12;1;12.04.20;102;12;01:00:00;1586653200;AT;150.41;76.5;;297.1;0;3808.5;1278;0;1919;450;3999.5;entsoe.eu;18.67;68.67;316;0;257.75;3201.75;0;0;0;11;0;22;302.34;332.66;282.23;2313.77;506.45;6.13;0;123.3;1.26;125.83;0;5.53;;;;;;;;;;;;;;-1278;421;1101;397;-229;-49;-172;277.1;;;278.77;-0.06;0.84;14.38;3972;4560;305;-69;1905;-328;0;;0;228
2020-04-12T02:00:00+00:00;2020;4;12;2;12.04.20;102;12;02:00:00;1586656800;AT;148.6;76.07;;291.32;0;3785.75;1287;0;1924;412;4010.75;entsoe.eu;18.82;68.02;316;0;252.5;3156.25;0;0;0;39;0;22;297.86;324.93;280.25;2298.9;527.61;5.64;0;122.67;1.26;144.14;0;7.49;;;;;;;;;;;;;;-1287;505;1082;337;-219;-50;-143;277.04;;;278.47;0.01;0.91;14.06;3995;4496;440;-71;1841;-345;0;;0;304
2020-04-12T03:00:00+00:00;2020;4;12;3;12.04.20;102;12;03:00:00;1586660400;AT;149.3;75.17;;283.75;0;3804.75;1411.5;0;2098;349;4142.25;entsoe.eu;19.14;66.82;316;0;249;3115.75;0;0;0;102;0;22;303.2;339.98;288.72;2283.26;581.58;6.14;0.7;171.5;1.04;158.17;0;7.94;;;;;;;;;;;;;;-1411.5;604;1123;371;-217;-46;-86;276.92;0.32;0;278.3;0.02;1.07;15.02;4085;4548;461;-50;2070;-353;0;;0;396
2020-04-12T04:00:00+00:00;2020;4;12;4;12.04.20;102;12;04:00:00;1586664000;AT;139.6;73.35;;277.75;0;3977.5;1258.25;0;1907;368;4258.25;entsoe.eu;18.75;68.17;316;0;254.25;3181.25;0;0;15;189;0;22;284.66;303.28;292.52;2403.82;556.94;3.94;14.71;187.93;1.63;198.66;0;10.16;;;;;;;;;;;;;;-1258.25;725;1052;130;-249;-117;-2;276.69;;;278.03;0.05;1.06;15.74;4302;4624;409;52;1556;-411;0;;12;468
2020-04-12T05:00:00+00:00;2020;4;12;5;12.04.20;102;12;05:00:00;1586667600;AT;130.47;68.99;;263.26;0;4290.25;1242.5;0;1985;561;4471.75;entsoe.eu;17.49;70.3;316;0;248.5;3341.75;0;0;58;304;0;22;283.35;286.32;286.49;2491.59;545.9;4.33;84.68;271.09;2.7;204.87;0;10.42;;;;;;;;;;;;;;-1242.5;784;999;202;-344;-139;-78;276.94;;;278.38;0.07;1.07;16;4411;4844;462;6;1688;-296;0;;72;464
2020-04-12T06:00:00+00:00;2020;4;12;6;12.04.20;102;12;06:00:00;1586671200;AT;131.68;66.75;;263.17;0;4428;1313.25;0;2186;649;4651.75;entsoe.eu;16.48;72.82;316;0;235.5;3454.5;0;0;141;259;0;22;308.31;319.01;265.59;2524.31;497.75;6.72;279.53;260.06;2.19;175.17;0;13.1;;;;;;;;;;;;;;-1313.25;566;1027;593;-332;-163;-154;278.09;44622;598.62;280.89;0.01;1.05;14.06;4489;5072;329;1;1564;-245;145;;208;392
2020-04-12T07:00:00+00:00;2020;4;12;7;12.04.20;102;12;07:00:00;1586674800;AT;132.67;66.63;;266.62;0;4556.25;1312.75;0;2246;694;4795.5;entsoe.eu;14.86;76.35;316;0;239.25;3540;0;0;250;189;0;22;334.27;342.94;259.73;2566.08;421.52;8.83;548.03;199.78;1.25;100.97;0;12.1;;;;;;;;;;;;;;-1312.75;221;1029;996;-259;-164;-271;279.21;;;283.45;-0.01;1;9.99;4569;5224;148;-69;1778;-150;145;;412;336
2020-04-12T08:00:00+00:00;2020;4;12;8;12.04.20;102;12;08:00:00;1586678400;AT;133.6;67.12;;252.35;0;4646;1406.75;0;2601;944;4896.25;entsoe.eu;14.28;77.75;316;0;246.25;3571.75;0;0;352;138;0;22;349.26;363.45;253.17;2473.94;390.27;10.93;824.31;156.34;0.58;71.64;0;2.36;;;;;;;;;;;;;;-1406.75;70;1068;1463;-294;-163;-487;279.63;;;285.6;0.11;0.93;5.18;4565;5460;100;86;2187;-220;63;;632;336
2020-04-12T09:00:00+00:00;2020;4;12;9;12.04.20;102;12;09:00:00;1586682000;AT;126.55;68.21;;224.57;0;4803.5;1479.75;0;2859;1106;5076.75;entsoe.eu;13;80.32;316;0;269.25;3609.25;0;0;428;159;0;22;368.15;333.08;263.95;2449.84;338.86;12.96;1078.05;180.63;0.49;50.12;0;0.63;;;;;;;;;;;;;;-1479.75;-53;838;2021;-358;-165;-530;279.82;0.51;451.43;287.36;0.19;0.81;4.93;4599;5576;-119;164;2292;-334;145;;812;348
2020-04-12T10:00:00+00:00;2020;4;12;10;12.04.20;102;12;10:00:00;1586685600;AT;123.28;69.68;;213.24;0;4798;1445.5;0;2859;1344;4867.5;entsoe.eu;12.61;81.28;314;0;282.5;3571.5;0;0;467;141;0;22;350.23;294.92;261.85;2323.33;297.28;12.22;1107.25;174.92;0.44;44.82;0;0.24;;;;;;;;;;;;;;-1445.5;-315;733;2126;-312;-169;-548;279.32;;;288.68;0.19;0.78;4.98;4541;5628;-230;-135;2228;-75;71;;916;332
2020-04-12T11:00:00+00:00;2020;4;12;11;12.04.20;102;12;11:00:00;1586689200;AT;119.12;69.08;;207.66;0;4745.25;1662.5;0;2682;1177;4587.75;entsoe.eu;11.99;82.39;314;0;270.25;3568;0;0;466;105;0;22;332.6;261.23;235.45;2249.04;257.91;11.13;1025.96;171.39;0.43;42.2;0;0.4;;;;;;;;;;;;;;-1662.5;-211;663;2019;-369;-133;-464;278.89;;;289.39;0.32;0.63;1.84;4489;5412;-255;-53;2102;-113;145;;940;304
2020-04-12T12:00:00+00:00;2020;4;12;12;12.04.20;102;12;12:00:00;1586692800;AT;121.32;71.81;;210.3;0;4619.75;1626;0;2570;1177;4386.75;entsoe.eu;12.39;81.95;316;0;284.5;3505.25;0;0;433;59;0;22;328.85;250.37;242.21;2180.47;248.04;10.95;927.47;157.56;0.43;40.07;0;0.31;;;;;;;;;;;;;;-1626;-211;600;1970;-404;-151;-411;278.87;24504;362.81;289.81;0.37;0.56;0;4420;5236;-142;69;1672;21;145;;896;292
2020-04-12T13:00:00+00:00;2020;4;12;13;12.04.20;102;12;13:00:00;1586696400;AT;122.77;74.01;;220.9;0;4543.25;1625.75;0;2257;894;4280.5;entsoe.eu;13.09;81.02;316;0;300.75;3473.5;0;0;373;58;0;22;320.37;244.43;253.34;2229.62;252.24;9.79;737.7;179.02;0.53;52.69;0;0.76;;;;;;;;;;;;;;-1625.75;54;618;1585;-411;-131;-352;279.24;;;289.8;0.51;0.66;0.17;4350;5128;-142;47;1927;-122;145;;800;284
2020-04-12T14:00:00+00:00;2020;4;12;14;12.04.20;102;12;14:00:00;1586700000;AT;128.46;73.4;;229.15;0;4294.25;1471.5;0;2348;845;4325.75;entsoe.eu;14.67;76.78;316;0;272.5;3319.75;0;0;292;72;0;22;319.71;273.38;255.15;2227.24;369.97;9.11;582.47;187.11;1.09;96.93;0;3.59;;;;;;;;;;;;;;-1471.5;324;776;1248;-374;-134;-337;279.51;;;289.61;0.52;0.72;3;4218;5116;66;26;1878;-194;145;;648;300
2020-04-12T15:00:00+00:00;2020;4;12;15;12.04.20;102;12;15:00:00;1586703600;AT;135.95;69.8;;253.55;0;4277.75;1283.75;0;2406;846;4554;entsoe.eu;16.05;72.8;314;0;243.75;3397;0;0;197;104;0;22;315.24;322.38;260.68;2406.31;507.87;7.79;372.33;180.34;0.23;140.03;0;40.81;;;;;;;;;;;;;;-1283.75;516;1041;849;-374;-149;-323;279.34;16803;563.33;289.26;0.34;0.81;4.14;4351;5292;31;207;2220;-319;0;;468;332
2020-04-12T16:00:00+00:00;2020;4;12;16;12.04.20;102;12;16:00:00;1586707200;AT;131.08;67.42;173.47;263.59;0;4349;0;122;2041;1519;4993;entsoe.eu;17.11;72.32;314;0;235.25;3477.75;0;0;104;196;0;22;273.13;279.34;265.46;2787.13;527.26;2.21;131.47;165.43;0;306.76;0;254.86;;;;;;;;;;;;;;122;986;1055;-733;-367;-175;-244;279.22;;;288.37;-0.15;1.17;18.13;4863;5660;334;-205;1113;-239;0;;276;396
2020-04-12T17:00:00+00:00;2020;4;12;17;12.04.20;102;12;17:00:00;1586710800;AT;137.44;76.96;173.47;250.94;0;4604.75;0;950;2153;2385;5322.75;entsoe.eu;16.63;74.07;316;0;357.75;3592;0;0;39;278;0;22;246.52;246.42;328.94;2629.73;495;1.84;41.62;204.77;0;308.16;0;819.82;;;;;;;;;;;;;;950;1156;997;-1316;-490;-174;-405;278.52;;;285.66;0.12;1.37;25.17;5753;5864;700;-343;244;-446;0;;116;512
2020-04-12T18:00:00+00:00;2020;4;12;18;12.04.20;102;12;18:00:00;1586714400;AT;133.33;77.84;173.47;237.84;0;4706.75;0;962.25;2129;2321;5477;entsoe.eu;16.37;74.52;316;0;383;3575.75;0;0;8;402;0;22;248.58;228.64;348.58;2671.26;498.55;1.71;7.12;297.14;0;317.76;0;857.72;;;;;;;;;;;;;;962.25;1200;929;-1160;-550;-173;-438;277.23;44867;0;282.82;-0.06;1.8;23.84;5768;5900;1190;-574;301;-500;0;;32;656
2020-04-12T19:00:00+00:00;2020;4;12;19;12.04.20;102;12;19:00:00;1586718000;AT;129.21;72.17;173.47;242.47;0;4732;0;693;2113;2365;5173;entsoe.eu;16.31;73.84;316;0;333.75;3478.25;0;0;0;582;0;22;244.92;223.97;315.13;2546.63;509.82;1.78;0.05;417.95;0;302.48;0;610.27;;;;;;;;;;;;;;693;1169;944;-1298;-470;-168;-429;275.95;;;282.01;0.18;1.75;21.97;5707;5696;713;-482;508;-400;0;;0;756
2020-04-12T20:00:00+00:00;2020;4;12;20;12.04.20;102;12;20:00:00;1586721600;AT;132.45;72.73;;280.44;0;4784;252.25;0;1931;1369;5093.75;entsoe.eu;17.28;72.17;316;0;345.75;3486.25;0;0;0;614;0;22;275.45;291.34;358.52;2777.51;537.78;2.33;0;490.05;0;227.84;0;132.95;;;;;;;;;;;;;;-252.25;818;1113;-574;-288;-149;-358;275.1;;;281.44;0.25;1.49;19.5;5357;5664;808;264;275;-471;0;;0;816
2020-04-12T21:00:00+00:00;2020;4;12;21;12.04.20;102;12;21:00:00;1586725200;AT;124.03;63.07;;287.25;0;4701;972.75;0;1756;794;4690.25;entsoe.eu;15.01;74.61;316;0;242.75;3396.25;0;0;0;724;0;22;284.54;296.79;267.38;2563.03;486.45;4.1;0;613.13;0.09;136.1;0;38.64;;;;;;;;;;;;;;-972.75;531;1032;193;-247;-167;-380;274.52;0.81;0;281.04;0.3;1.57;8.2;4812;5464;428;247;1013;-289;0;;0;792
2020-04-12T22:00:00+00:00;2020;4;12;22;12.04.20;102;12;22:00:00;1586728800;AT;140.12;65.42;;300.25;0;4465.5;1046.75;0;2083;1084;4417.75;entsoe.eu;16.7;73.34;316;0;242.25;3278.25;0;0;0;607;0;22;316.05;362.83;257.94;2274.13;440.17;8.72;0;646.45;0.27;108.28;0;2.89;;;;;;;;;;;;;;-1046.75;205;1192;686;-279;-183;-622;273.84;;;280.61;0.87;1.42;10.34;4330;5048;45;403;1725;-595;0;;0;508
2020-04-12T23:00:00+00:00;2020;4;12;23;12.04.20;102;12;23:00:00;1586732400;AT;135.87;43.91;;301.96;0;4104.5;1113.25;0;2273;1121;4143.25;entsoe.eu;14.07;75.52;316;0;14.5;3366;0;0;0;386;0;22;325.6;386.65;107.79;2238.99;431.22;10.22;0;562.99;0.34;78.54;0;0.92;;;;;;;;;;;;;;-1113.25;88;1320;865;-244;-177;-700;273.41;;;280.37;0.8;1.32;0.07;4030;4772;-274;322;2424;-558;0;;0;424
2020-04-13T00:00:00+00:00;2020;4;13;0;13.04.20;103;13;00:00:00;1586736000;AT;136.68;42.94;;291.59;0;4041.5;1381.75;0;2445;1120;3984.75;entsoe.eu;13.64;76.69;316;0;0;3440.5;0;0;0;263;0;22;328.11;380.78;90.66;2159.85;385.34;11.16;0;567.78;0.4;60.68;0;0;;;;;;;;;;;;;;-1381.75;-122;1313;1132;-172;-162;-664;272.99;15707;16.38;280.16;0.93;1.31;1.72;3894;4752;-319;489;2418;-528;0;;0;348
