,Wind 2013,Wind 2015,Wind 2016,"Wind 2030, TU EEG, ""Stromzukunft""",WEB 2015 Umgebung Wien,Hochrechnung Ueberschuss 2050,Wind AT 2017,Wind AT 2018,Wind AT 2019,Wind AT 2020
2018-01-01 00:00:00,0.6230759485305849,0.029658330634503204,0.08964970748955822,0.30196721274582045,0.0,0.0,0.0348150916606724,0.313970529896517,0.08133648329395882,0.6364249578414839
2018-01-01 01:00:00,0.6258530741923812,0.03170987071044077,0.05953554219148481,0.29967213122650344,0.0,0.0,0.032297686368562104,0.28572282330749205,0.062099223759703004,0.6627318718381112
2018-01-01 02:00:00,0.6286220215287115,0.029127822557486693,0.0428116630629715,0.29442622911318783,0.0,0.0,0.02702585955943529,0.3180347677291342,0.045561930475869046,0.6681281618887015
2018-01-01 03:00:00,0.6483937075087616,0.029456234509125066,0.02163237286895269,0.39639344209864574,0.0,0.0,0.02751942424965208,0.23734867300041598,0.03746203172460344,0.6232715008431703
2018-01-01 04:00:00,0.6273049460248774,0.02903286726763326,0.015125043088370347,0.48622950871238374,0.0,0.0,0.025873832995588344,0.15552398717771262,0.05366182922713466,0.5750421585160203
2018-01-01 05:00:00,0.6278841467176984,0.02884212899048456,0.013082306095466761,0.5085245905222611,0.0,0.0,0.028971571199711523,0.11011292144614465,0.09483631454606817,0.49915682967959535
2018-01-01 06:00:00,0.6237141499999816,0.03812728487603185,0.012367269671692611,0.5636065570206867,0.0,0.0,0.02733311672579551,0.11089705522218325,0.15052311846101923,0.3851602023608769
2018-01-01 07:00:00,0.5511908043492627,0.05991448873795776,0.013016660705740911,0.5777049173214369,0.011754260353958969,0.0,0.024228617361532374,0.11370248872313964,0.19844751940600744,0.29679595278246207
2018-01-01 08:00:00,0.4846769214592323,0.049876128180352704,0.012397679221625388,0.5465573774738984,0.12929815628061342,0.0,0.020461148683545777,0.10427536662461494,0.21363482956463045,0.239460370994941
2018-01-01 09:00:00,0.42893308997947016,0.06680461010921146,0.016467065574564902,0.6095081965432039,0.35465362734277467,0.0,0.022628476128409455,0.09449722187207732,0.22780965237934528,0.1946037099494098
2018-01-01 10:00:00,0.32961134333742126,0.06662642524326373,0.019286128948655536,0.566229507478251,0.5925885478997418,0.0,0.02232384830210366,0.11541020363092065,0.3047586905163685,0.19392917369308602
2018-01-01 11:00:00,0.23874445179114454,0.07213024536584847,0.017923310254119855,0.507540983557746,0.4029624096298345,0.0,0.018714515647390472,0.17957281710792367,0.32163347958150523,0.23440134907251267
2018-01-01 12:00:00,0.17235324378310352,0.08539147582914247,0.019277810465319085,0.6062295082091451,0.2968819869675688,0.0,0.015862057308344585,0.2682273321625709,0.3705703678704016,0.28229342327150087
2018-01-01 13:00:00,0.11932395917117052,0.11175258173776641,0.019280439419958433,0.554754097635065,0.32699072841519744,0.0,0.01806619551397025,0.34136266169968466,0.5504556193047586,0.23237774030354133
2018-01-01 14:00:00,0.05644212903718108,0.13700402127605474,0.02233759976049046,0.501967212506183,0.36375978660104785,0.0,0.015981128850809365,0.30392722908830627,0.6101923725953425,0.16087689713322093
2018-01-01 15:00:00,0.05191119068751604,0.1498049599953134,0.023513056389311296,0.3960655731603984,0.4615320990175273,0.0,0.020052849735093987,0.2537344242283942,0.6959163010462369,0.10286677908937605
2018-01-01 16:00:00,0.06006322867875866,0.15867534749612558,0.020380872746235443,0.38459016331721246,0.6304580736712322,0.0,0.022375683863176656,0.1699554146274781,0.745190685116436,0.06306913996627318
2018-01-01 17:00:00,0.05657137578784839,0.14201563731990283,0.017860136866517575,0.5711475406533194,0.7150331755759523,0.0,0.020896116652549614,0.0799088302805468,0.7468781640229497,0.042495784148397976
2018-01-01 18:00:00,0.06552956300359225,0.0937498404958055,0.017020244716438794,0.7760655735887504,0.6163587769882728,0.0,0.01585942796829016,0.06761891579337474,0.7691528855889301,0.03372681281618887
2018-01-01 19:00:00,0.058309269949363744,0.10155479745622827,0.022616975238582537,0.8163934419099312,0.4983334668799967,0.0,0.01352307151992758,0.07583978391842261,0.8002024974687816,0.03709949409780776
2018-01-01 20:00:00,0.06569495503198856,0.11486725319453275,0.04305560651062578,0.7383606555753603,0.47535547106216125,0.0,0.013509173579639893,0.07368521923288154,0.9038137023287208,0.03541315345699831
2018-01-01 21:00:00,0.07091206949239981,0.0630956059060259,0.040169249745393584,0.8288524587176324,0.09326640491520648,0.0,0.012736523223646032,0.06392562166558532,0.8444144448194397,0.0209106239460371
2018-01-01 22:00:00,0.0672405855242909,0.041749288881443705,0.019245635199583763,0.892786884751453,0.06847519004551787,0.0,0.016248570296345403,0.05130494904160856,0.8923388457644279,0.0209106239460371
2018-01-01 23:00:00,0.059598816625513376,0.04698571674712883,0.007565621356371869,0.765245901622059,0.0800795334999651,0.0,0.01609569295318084,0.0463198778083959,0.9129260884238947,0.019561551433389543
2018-01-02 00:00:00,0.052923988671558814,0.04829140946160259,0.005444996677511431,0.8203278682702579,0.06100583900475856,0.0,0.018091362054491196,0.08003213471576268,0.889638879514006,0.007082630691399663
